Pos,ID,Name,BV,SV,Team,11_xMins,12_xMins,13_xMins,14_xMins,15_xMins,16_xMins,17_xMins,18_xMins,19_xMins,20_xMins,11_Pts,12_Pts,13_Pts,14_Pts,15_Pts,16_Pts,17_Pts,18_Pts,19_Pts,20_Pts
D,685,Diakité,4.5,4.5,Bournemouth,79.65,79.65,79.65,79.65,79.65,79.65,79.65,79.65,79.65,79.65,3.00,3.75,3.40,3.49,2.83,2.56,3.69,3.08,2.83,2.45
M,686,Ngumoha,4.5,4.5,Liverpool,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,0.28,0.35,0.34,0.36,0.31,0.35,0.31,0.38,0.34,0.33
M,687,Rees-Dottin,4.4,4.4,Bournemouth,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,0.13,0.16,0.14,0.14,0.14,0.13,0.15,0.13,0.13,0.12
G,688,Wright,4.0,4.0,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,689,Seung soo,4.4,4.4,Newcastle,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,0.06,0.06,0.06,0.07,0.08,0.07,0.07,0.06,0.07,0.07
M,690,Cardines,4.4,4.4,Crystal Palace,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.05,0.05,0.04
F,691,Calvert-Lewin,5.5,5.5,Leeds United,12.60,67.65,82.80,82.80,82.80,82.80,82.80,82.80,82.80,82.80,0.63,3.33,3.27,3.95,3.76,3.81,4.07,3.92,3.46,4.07
D,692,Leoni,4.9,4.9,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,693,Hutchinson,5.4,5.4,Nott'm Forest,75.75,38.10,28.05,14.70,14.70,14.70,14.70,14.70,14.70,14.70,3.59,1.53,1.34,0.71,0.66,0.73,0.68,0.66,0.71,0.66
D,694,Mukiele,4.2,4.2,Sunderland,82.20,82.20,82.20,82.20,82.20,82.20,87.00,87.00,87.00,87.00,2.96,3.44,3.85,2.94,2.58,3.60,3.19,3.93,2.71,3.77
D,695,Tchatchoua,4.5,4.5,Wolves,48.60,32.70,32.70,32.70,32.70,32.70,0.00,0.00,0.00,0.00,1.34,1.29,1.18,1.41,1.19,0.89,0.00,0.00,0.00,0.00
F,696,Kalimuendo,6.0,6.0,Nott'm Forest,5.70,5.70,5.70,5.70,5.70,5.70,5.70,5.70,5.70,5.70,0.32,0.27,0.32,0.31,0.29,0.32,0.29,0.28,0.31,0.28
M,697,Adli,5.4,5.4,Bournemouth,14.85,14.85,14.85,14.85,14.85,14.85,0.00,0.00,0.00,0.00,0.73,0.91,0.77,0.80,0.78,0.72,0.00,0.00,0.00,0.00
M,698,Okafor,5.5,5.5,Leeds United,65.70,65.70,65.70,65.70,65.70,65.70,65.70,65.70,65.70,65.70,3.28,3.39,2.63,3.27,3.13,3.16,3.55,3.37,2.80,3.31
M,699,Douglas Luiz,5.0,5.0,Nott'm Forest,0.00,54.30,54.30,54.30,54.30,54.30,72.30,72.30,72.30,72.30,0.00,1.98,2.27,2.36,2.20,2.35,2.88,2.50,3.00,2.52
M,700,Dowman,4.3,4.3,Arsenal,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,0.25,0.26,0.22,0.25,0.22,0.27,0.23,0.25,0.25,0.23
M,702,Burrowes,4.5,4.5,Aston Villa,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,0.09,0.09,0.10,0.09,0.08,0.09,0.09,0.08,0.07,0.09
G,703,Proctor,4.0,4.0,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,705,Campbell,4.0,4.0,Everton,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,0.12,0.11,0.12,0.12,0.12,0.11,0.11,0.12,0.12,0.12
D,706,Justin,4.0,4.0,Leeds United,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,0.55,0.57,0.46,0.55,0.52,0.55,0.58,0.58,0.47,0.55
M,707,Dibling,5.4,5.4,Everton,15.45,15.45,15.45,15.45,15.45,15.45,50.10,50.10,50.10,50.10,0.75,0.68,0.72,0.71,0.76,0.68,1.95,2.39,2.16,2.36
M,708,M.Fernandes,5.5,5.5,West Ham,75.15,71.70,71.70,71.70,71.70,71.70,71.70,71.70,71.70,71.70,3.16,2.34,2.45,2.37,2.34,2.53,2.16,2.65,2.57,2.61
D,709,Krejčí,4.5,4.5,Wolves,85.20,85.20,85.20,85.20,85.20,85.20,84.75,84.75,84.75,84.75,2.00,3.49,3.06,3.43,3.10,1.79,3.87,1.83,2.61,3.75
D,710,Patterson,3.9,3.9,Aston Villa,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,711,Harriman-Annous,4.5,4.5,Arsenal,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
M,712,Yeremy,5.8,5.8,Crystal Palace,77.55,72.00,72.00,72.00,72.00,72.00,73.05,73.05,73.05,73.05,3.99,3.85,3.60,3.76,3.43,3.18,3.53,3.86,3.98,3.26
D,713,A.Jimenez,4.5,4.5,Bournemouth,70.20,70.20,70.20,70.20,70.20,70.20,70.20,70.20,70.20,70.20,2.75,3.79,3.36,3.39,2.80,2.33,3.95,2.88,2.37,2.46
F,714,Woltemade,7.5,7.5,Newcastle,83.55,77.40,77.40,56.85,56.85,56.85,76.05,76.05,76.05,76.05,4.38,3.76,3.89,3.31,3.77,3.13,4.29,3.93,4.56,4.41
G,715,John,4.0,4.0,Nott'm Forest,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
D,716,Savona,4.5,4.5,Nott'm Forest,75.15,75.15,75.15,12.30,12.30,12.30,12.30,12.30,12.30,12.30,3.37,2.01,2.98,0.50,0.46,0.48,0.48,0.43,0.50,0.46
M,717,Xavi,6.7,6.7,Spurs,73.05,71.70,71.70,71.70,71.70,71.70,71.70,71.70,71.70,71.70,3.73,2.81,3.87,3.11,3.86,3.43,3.46,3.34,3.55,4.05
M,718,S.Magassa,5.0,5.0,West Ham,21.15,17.70,17.70,17.70,17.70,17.70,17.70,17.70,17.70,17.70,0.83,0.63,0.67,0.64,0.64,0.65,0.58,0.68,0.66,0.68
D,719,Lindelöf,4.5,4.5,Aston Villa,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,11.70,0.71,0.68,0.77,0.67,0.65,0.73,0.67,0.63,0.58,0.45
F,720,Tolu,5.5,5.5,Wolves,19.05,19.05,19.05,19.05,19.05,19.05,0.00,0.00,0.00,0.00,0.86,0.96,0.90,1.01,0.97,0.78,0.00,0.00,0.00,0.00
D,721,Milosavljević,4.5,4.5,Bournemouth,13.95,13.95,13.95,13.95,13.95,13.95,13.95,13.95,13.95,13.95,0.57,0.68,0.63,0.64,0.55,0.52,0.67,0.57,0.54,0.49
M,722,Florentino,5.0,5.0,Burnley,83.25,83.25,83.25,83.25,83.25,83.25,84.15,84.15,84.15,84.15,3.36,3.01,3.41,3.46,3.49,3.38,3.24,3.80,3.52,3.21
D,723,Canvot,4.5,4.5,Crystal Palace,7.05,7.05,7.05,7.05,7.05,7.05,7.05,7.05,7.05,7.05,0.29,0.32,0.28,0.31,0.29,0.25,0.30,0.31,0.32,0.27
D,724,Geertruida,4.5,4.5,Sunderland,81.60,46.95,46.95,46.95,46.95,46.95,50.70,50.70,50.70,50.70,2.55,1.84,1.98,1.51,1.36,1.83,1.73,2.14,1.52,1.99
D,725,Hincapie,5.4,5.4,Arsenal,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,0.56,0.55,0.48,0.55,0.50,0.57,0.51,0.52,0.53,0.49
F,726,Kolo Muani,6.9,6.9,Spurs,65.10,36.90,36.90,36.90,36.90,36.90,36.90,36.90,36.90,36.90,3.29,1.33,1.87,1.60,1.88,1.70,1.74,1.70,1.72,1.94
M,727,Chukwueze,5.3,5.3,Fulham,17.10,17.10,17.10,17.10,17.10,17.10,0.00,0.00,0.00,0.00,0.78,0.91,0.77,0.75,0.83,0.84,0.00,0.00,0.00,0.00
M,728,Röhl,5.0,5.0,Everton,14.25,14.25,14.25,14.25,14.25,14.25,66.00,66.00,66.00,66.00,0.62,0.55,0.59,0.58,0.61,0.55,2.58,2.76,2.66,2.91
F,730,Brobbey,5.5,5.5,Sunderland,17.55,17.55,17.55,17.55,17.55,17.55,66.45,65.55,65.55,65.55,0.77,0.91,0.94,0.82,0.78,0.88,2.73,2.94,2.62,2.78
M,731,Kevin,6.0,6.0,Fulham,31.65,31.65,31.65,31.65,31.65,31.65,69.75,69.75,69.75,69.75,1.36,1.59,1.32,1.26,1.42,1.49,3.20,3.19,2.89,2.90
F,732,Uche,5.5,5.5,Crystal Palace,14.85,7.95,7.95,7.95,7.95,7.95,0.00,0.00,0.00,0.00,0.83,0.44,0.43,0.44,0.42,0.39,0.00,0.00,0.00,0.00
G,733,Lammens,5.0,5.0,Man Utd,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,2.89,3.61,2.95,3.61,3.49,3.29,2.94,3.02,3.83,3.08
M,734,Bakwa,6.0,6.0,Nott'm Forest,0.00,0.00,0.00,56.70,56.70,56.70,56.70,56.70,56.70,56.70,0.00,0.00,0.00,2.56,2.35,2.65,2.42,2.34,2.61,2.32
M,735,Traoré,5.5,5.5,Sunderland,59.25,59.25,59.25,59.25,59.25,59.25,0.00,0.00,0.00,0.00,2.18,2.56,2.79,2.34,2.25,2.53,0.00,0.00,0.00,0.00
G,736,Donnarumma,5.7,5.7,Man City,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.09,3.02,3.71,3.37,4.06,3.26,3.85,3.48,3.82,3.45
F,737,Kusi-Asare,4.5,4.5,Fulham,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,0.12,0.14,0.12,0.12,0.13,0.13,0.14,0.13,0.12,0.12
G,738,Fabianski,4.5,4.5,West Ham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,739,Mukasa,4.5,4.5,Man City,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,0.06,0.05,0.06,0.05,0.06,0.05,0.06,0.05,0.06,0.06
D,740,Mfuni,4.0,4.0,Man City,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,0.04,0.04,0.04,0.04,0.05,0.04,0.05,0.04,0.05,0.04
F,741,Gray,4.5,4.5,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,742,McAidoo,4.5,4.5,Man City,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01
M,743,Emenalo,4.5,4.5,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,744,Oriola,4.5,4.5,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,745,Byfield,4.0,4.0,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,746,Morrison,4.5,4.5,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,747,Mayers,4.0,4.0,West Ham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,748,Dasilva,5.0,5.0,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
